segment_S,accession_S,country,admin1,location,latitude,longitude
KM822118|LM771_SLE_2012|Mouse|Sierra_Leone|2012,KM822118,SLE,,,NA,NA
KM822120|LM774_SLE_2012|Mouse|Sierra_Leone|2012,KM822120,SLE,,,NA,NA
KM822124|LM778_SLE_2012|Mouse|Sierra_Leone|2012,KM822124,SLE,,,NA,NA
pinneo_NGA-Borno_Lassa_LS_1969,KM822128,NGA,Borno,Lassa,10.686987,13.272643
KM822130|Z0947_SLE_2011|Mouse|Sierra_Leone|2011,KM822130,SLE,,,NA,NA
KP339054|170|Mastomys natalensis|Guinea|2003-5-23,KP339054,GIN,Faranah,Gbetaya,9.841017,-11.04015
KP339083|813|Mastomys natalensis|Guinea|2004-2-1,KP339083,GIN,Faranah,Tanganya,10.0004,-10.972783
KP339089|936|Mastomys natalensis|Guinea|2004-5-22,KP339089,GIN,Faranah,Bantou,10.059767,-10.58615
KP339103|1198|Mastomys natalensis|Guinea|2004-10-4,KP339103,GIN,Faranah,Bantou,10.059767,-10.58615
KP339121|1755|Mastomys natalensis|Guinea|2011-10-19,KP339121,GIN,Faranah,Bantou,10.059767,-10.58615
KP339122|1770|Mastomys natalensis|Guinea|2011-10-19,KP339122,GIN,Faranah,Bantou,10.059767,-10.58615
KP339126|1840|Mastomys natalensis|Guinea|2011-10-21,KP339126,GIN,Faranah,Bantou,10.059767,-10.58615
KP339127|1858|Mastomys natalensis|Guinea|2011-10-23,KP339127,GIN,Faranah,Tanganya,10.0004,-10.972783
KP339132|1925|Mastomys natalensis|Guinea|2011-10-25,KP339132,GIN,Faranah,Tanganya,10.0004,-10.972783
KP640562|Eguare-Egoro 88|Mastomys natalensis|Nigeria|2011-3-22,KP640562,NGA,Edo,Eguare-Egoro,6.775093,6.077512
KP640563|Eguare-Egoro_97|Mouse|Nigeria|2011-03-22,KP640563,NGA,Edo,Eguare-Egoro,6.775093,6.077512
KP640564|Eguare-Egoro 106|Mastomys natalensis|Nigeria|2011-3-23,KP640564,NGA,Edo,Eguare-Egoro,6.775093,6.077512
KP640566|Eguare-Egoro 240|Mastomys natalensis|Nigeria|2011-10-17,KP640566,NGA,Edo,Eguare-Egoro,6.775093,6.077512
KP640569|Ekpoma 508|Mastomys natalensis|Nigeria|2012-10-18,KP640569,NGA,Edo,Ekpoma,6.75,6.133333
KP640570|Ekpoma 512|Mastomys natalensis|Nigeria|2012-10-18,KP640570,NGA,Edo,Ekpoma,6.75,6.133333
KP640571|Ekpoma 518|Mastomys natalensis|Nigeria|2012-10-18,KP640571,NGA,Edo,Ekpoma,6.75,6.133333
KP640572|Ekpoma 521|Mastomys natalensis|Nigeria|2012-10-18,KP640572,NGA,Edo,Ekpoma,6.75,6.133333
KP640574|Ekpoma 549|Mastomys natalensis|Nigeria|2012-10-18,KP640574,NGA,Edo,Ekpoma,6.75,6.133333
KP640576|Ekpoma 601|Mastomys natalensis|Nigeria|2012-10-21,KP640576,NGA,Edo,Ekpoma,6.75,6.133333
KT833175|Sok07|GIN|Guinea|2013-11-8,KT833175,GIN,Faranah,Sokourala,10.0567833,-10.6658333
KT833176|Sok10|GIN|Guinea|2013-11-8,KT833176,GIN,Faranah,Sokourala,10.0567833,-10.6658333
KT833177|Sok18|GIN|Guinea|2013-11-9,KT833177,GIN,Faranah,Sokourala,10.0567833,-10.6658333
KT833178|Sok21|GIN|Guinea|2013-11-9,KT833178,GIN,Faranah,Sokourala,10.0567833,-10.6658333
KT833180|Sok32|GIN|Guinea|2013-11-10,KT833180,GIN,Faranah,Sokourala,10.0567833,-10.6658333
KT833182|Dam03|GIN|Guinea|2013-11-15,KT833182,GIN,Faranah,Damania,9.806833,-10.863267
KT833183|Dam05|GIN|Guinea|2013-11-15,KT833183,GIN,Faranah,Damania,9.806833,-10.863267
KT833184|Dam15|GIN|Guinea|2013-11-15,KT833184,GIN,Faranah,Damania,9.806833,-10.863267
KT833186|Dam38|GIN|Guinea|2013-11-16,KT833186,GIN,Faranah,Damania,9.806833,-10.863267
KT833187|Dam49|GIN|Guinea|2013-11-17,KT833187,GIN,Faranah,Damania,9.806833,-10.863267
KT833188|Yar14|GIN|Guinea|2013-11-20,KT833188,GIN,Faranah,Yarawalia,9.95445,-10.7318833
KT833189|Yar20|GIN|Guinea|2013-11-20,KT833189,GIN,Faranah,Yarawalia,9.95445,-10.7318833
KT833190|Yar24|GIN|Guinea|2013-11-21,KT833190,GIN,Faranah,Yarawalia,9.95445,-10.7318833
KT833191|Yar36|GIN|Guinea|2013-11-21,KT833191,GIN,Faranah,Yarawalia,9.95445,-10.7318833
KT833192|Yar46|GIN|Guinea|2013-11-21,KT833192,GIN,Faranah,Yarawalia,9.95445,-10.7318833
KT833193|Kho10|GIN|Guinea|2013-11-24,KT833193,GIN,Faranah,Khoria,9.9422667,-10.8930333
KT833194|Kho29|GIN|Guinea|2013-11-26,KT833194,GIN,Faranah,Khoria,9.9422667,-10.8930333
KT833196|Dal02|GIN|Guinea|2013-11-28,KT833196,GIN,Faranah,Dalafilani,10.1431667,-10.60505
KT833197|Dal04|GIN|Guinea|2013-11-28,KT833197,GIN,Faranah,Dalafilani,10.1431667,-10.60505
KT833198|Dal11|GIN|Guinea|2013-11-28,KT833198,GIN,Faranah,Dalafilani,10.1431667,-10.60505
KT833200|Dal25|GIN|Guinea|2013-11-29,KT833200,GIN,Faranah,Dalafilani,10.1431667,-10.60505
KT833203|Saf01|GIN|Guinea|2013-12-3,KT833203,GIN,Faranah,Safrani,10.0578167,-10.7383667
KT833205|Bri08|GIN|Guinea|2013-12-14,KT833205,GIN,Faranah,Brissa,10.2168333,-10.6887667
KT833206|Bri39|GIN|Guinea|2013-12-16,KT833206,GIN,Faranah,Brissa,10.2168333,-10.6887667
KT833207|Dam71|GIN|Guinea|2014-3-26,KT833207,GIN,Faranah,Damania,9.806833,-10.863267
KT833209|Dam90|GIN|Guinea|2014-3-27,KT833209,GIN,Faranah,Damania,9.806833,-10.863267
KT833211|Sok40|GIN|Guinea|2014-4-3,KT833211,GIN,Faranah,Sokourala,10.0567833,-10.6658333
KT833213|Sok51|GIN|Guinea|2014-4-3,KT833213,GIN,Faranah,Sokourala,10.0567833,-10.6658333
KT833214|Sok61|GIN|Guinea|2014-4-4,KT833214,GIN,Faranah,Sokourala,10.0567833,-10.6658333
KT833219|Son85|GIN|Guinea|2014-4-8,KT833219,GIN,Faranah,Sonkonia,9.912717,-10.798133
KT833220|Son109|GIN|Guinea|2014-4-9,KT833220,GIN,Faranah,Sonkonia,9.912717,-10.798133
KT833221|Yar51|GIN|Guinea|2014-4-13,KT833221,GIN,Faranah,Yarawalia,9.95445,-10.7318833
KT992416|Mad39|Mouse|Guinea|2014-05-08,KT992416,GIN,Kindia,MadinaOula,9.87,-12.43
KT992417|Mad41|Mouse|Guinea|2014-05-08,KT992417,GIN,Kindia,MadinaOula,9.87,-12.43
KT992419|Mad63|Mouse|Guinea|2014-05-09,KT992419,GIN,Kindia,MadinaOula,9.87,-12.43
KT992420|Mad69|Mouse|Guinea|2014-05-09,KT992420,GIN,Kindia,MadinaOula,9.87,-12.43
KT992421|Mad83|Mouse|Guinea|2014-05-10,KT992421,GIN,Kindia,MadinaOula,9.87,-12.43
ONM-299_NGA-Benue_COORDINATES_Me_2011-10-23,KT992422,NGA,Benue,COORDINATES,7.6333,8.4
ONM-314_NGA-Benue_COORDINATES_Me_2011-10-24,KT992423,NGA,Benue,COORDINATES,7.6333,8.4
ONM-700_NGA-Benue_COORDINATES_Me_2012-10-29,KT992424,NGA,Benue,COORDINATES,7.6333,8.4
Kak-428_NGA-Osun_COORDINATES_Hp_2012-03-15,KT992425,NGA,Osun,COORDINATES,7.6833,4.6167
OSPMH86_NGA-Osun_COORDINATES_Hp_2008-10,KT992436,NGA,Osun,COORDINATES,7.6833,4.6167
OSPMH89_NGA-Osun_COORDINATES_Hp_2008-10,KT992437,NGA,Osun,COORDINATES,7.6833,4.6167
OSPMH123_NGA-Osun_COORDINATES_Hp_2009-03,KT992438,NGA,Osun,COORDINATES,7.6833,4.6167
OSPMH124_NGA-Osun_COORDINATES_Hp_2009-03,KT992439,NGA,Osun,COORDINATES,7.6833,4.6167
KU978811|NIGERIA IKEJI|Human|NIG|1989-01-01,KU978811,NGA,,,NA,NA
LASV|NGA|2019|IRR_0001|2019-01-15,LASV|NGA|2019|IRR_0001|2019-01-15,NGA,Edo,Jattu,7.083333,6.283333
LASV|NGA|2019|IRR_0002|2019-01-16,LASV|NGA|2019|IRR_0002|2019-01-16,NGA,Edo,Okpella,7.272099,6.346321
LASV|NGA|2019|IRR_0003|2019-01-15,LASV|NGA|2019|IRR_0003|2019-01-15,NGA,Ondo,Owo,7.19744,5.58653
LASV|NGA|2019|IRR_0004|2019-01-17,LASV|NGA|2019|IRR_0004|2019-01-17,NGA,Ondo,Ifon,6.926767,5.773787
LASV|NGA|2019|IRR_0005|2019-01-18,LASV|NGA|2019|IRR_0005|2019-01-18,NGA,Edo,Auchi,7.066667,6.266667
LASV|NGA|2019|IRR_0006|2019-01-20,LASV|NGA|2019|IRR_0006|2019-01-20,NGA,Edo,Iruekpen,6.754196,6.054167
LASV|NGA|2019|IRR_0008|2019-01-20,LASV|NGA|2019|IRR_0008|2019-01-20,NGA,Edo,Jattu,7.083333,6.283333
LASV|NGA|2019|IRR_0009|2019-01-21,LASV|NGA|2019|IRR_0009|2019-01-21,NGA,Kogi,Ibaji,NA,NA
LASV|NGA|2019|IRR_0011|2019-01-22,LASV|NGA|2019|IRR_0011|2019-01-22,NGA,Ondo,Owo,7.19744,5.58653
LASV|NGA|2019|IRR_0013|2019-01-18,LASV|NGA|2019|IRR_0013|2019-01-18,NGA,Edo,Uromi,6.712259,6.329005
LASV|NGA|2019|IRR_0017|2018-12-31,LASV|NGA|2019|IRR_0017|2018-12-31,NGA,Ondo,Owo,7.19744,5.58653
LASV|NGA|2019|IRR_0019|2019-01-08,LASV|NGA|2019|IRR_0019|2019-01-08,NGA,Edo,Uromi,6.712259,6.329005
LASV|NGA|2019|IRR_0020|2019-01-09,LASV|NGA|2019|IRR_0020|2019-01-09,NGA,Ondo,Akoko,7.457113,5.799837
LASV|NGA|2019|IRR_0021|2019-01-18,LASV|NGA|2019|IRR_0021|2019-01-18,NGA,Ondo,Owo,7.19744,5.58653
LASV|NGA|2019|IRR_0022|2019-01-25,LASV|NGA|2019|IRR_0022|2019-01-25,NGA,Edo,Ekpoma,6.75,6.133333
LASV|NGA|2019|IRR_0023|2019-01-26,LASV|NGA|2019|IRR_0023|2019-01-26,NGA,Ondo,Owo,7.19744,5.58653
LASV|NGA|2019|IRR_0024|2019-01-27,LASV|NGA|2019|IRR_0024|2019-01-27,NGA,Edo,Benin,6.333333,5.622222
LASV|NGA|2019|IRR_0025|2019-02-02,LASV|NGA|2019|IRR_0025|2019-02-02,NGA,Edo,Irrua,6.738429,6.221953
LASV|NGA|2019|IRR_0026|2019-02-02,LASV|NGA|2019|IRR_0026|2019-02-02,NGA,Ondo,Owo,7.19744,5.58653
LASV|NGA|2019|IRR_0027|2019-01-05,LASV|NGA|2019|IRR_0027|2019-01-05,NGA,Ondo,Ose,NA,NA
LASV|NGA|2019|IRR_0028|2019-01-25,LASV|NGA|2019|IRR_0028|2019-01-25,NGA,Ondo,Owo,7.19744,5.58653
LASV|NGA|2019|IRR_0029|2019-01-18,LASV|NGA|2019|IRR_0029|2019-01-18,NGA,Ondo,Owo,7.19744,5.58653
LASV|NGA|2019|IRR_0031|2019-01-08,LASV|NGA|2019|IRR_0031|2019-01-08,NGA,Edo,Jattu,7.083333,6.283333
LASV|NGA|2019|IRR_0032|2019-01-27,LASV|NGA|2019|IRR_0032|2019-01-27,NGA,Ondo,Owo,7.19744,5.58653
LASV|NGA|2019|IRR_0039|2019-01-17,LASV|NGA|2019|IRR_0039|2019-01-17,NGA,Ondo,Isuada,7.229293,5.580561
LASV|NGA|2019|IRR_0041|2019-01-24,LASV|NGA|2019|IRR_0041|2019-01-24,NGA,Ondo,Owo,7.19744,5.58653
LASV|NGA|2019|IRR_0048|2019-01-08,LASV|NGA|2019|IRR_0048|2019-01-08,NGA,Edo,Auchi,7.066667,6.266667
LASV|NGA|2019|IRR_0049|2019-01-04,LASV|NGA|2019|IRR_0049|2019-01-04,NGA,Edo,Jattu,7.083333,6.283333
LASV|NGA|2019|IRR_0050|2019-01-16,LASV|NGA|2019|IRR_0050|2019-01-16,NGA,Edo,Jattu,7.083333,6.283333
LASV|NGA|2019|IRR_0051|2019-02-02,LASV|NGA|2019|IRR_0051|2019-02-02,NGA,Edo,Auchi,7.066667,6.266667
LASV|NGA|2019|IRR_0053|2019-01-23,LASV|NGA|2019|IRR_0053|2019-01-23,NGA,Ondo,Owo,7.19744,5.58653
LASV|NGA|2019|IRR_0054|2019-01-12,LASV|NGA|2019|IRR_0054|2019-01-12,NGA,Ondo,Ayede Ogbese,7.202272,5.381605
LASV|NGA|2019|IRR_0056|2019-01-07,LASV|NGA|2019|IRR_0056|2019-01-07,NGA,Ondo,Oka-Akoko,7.456942,5.800781
LASV|NGA|2019|IRR_0057|2019-01-29,LASV|NGA|2019|IRR_0057|2019-01-29,NGA,Ondo,Owo,7.19744,5.58653
LASV|NGA|2019|IRR_0058|2019-02-13,LASV|NGA|2019|IRR_0058|2019-02-13,NGA,Kogi,Ibaji,NA,NA
LASV|NGA|2019|IRR_0059|2019-02-17,LASV|NGA|2019|IRR_0059|2019-02-17,NGA,Edo,Irrua,6.738429,6.221953
LASV|NGA|2019|IRR_0060|2019-02-06,LASV|NGA|2019|IRR_0060|2019-02-06,NGA,Edo,Auchi,7.066667,6.266667
LASV|NGA|2019|IRR_0062|2019-02-12,LASV|NGA|2019|IRR_0062|2019-02-12,NGA,Ondo,Owo,7.19744,5.58653
LASV|NGA|2019|IRR_0063|2018-12-31,LASV|NGA|2019|IRR_0063|2018-12-31,NGA,Ondo,Owo,7.19744,5.58653
LASV|NGA|2019|IRR_0064|2019-01-03,LASV|NGA|2019|IRR_0064|2019-01-03,NGA,Edo,Ubiaja,6.659722,6.382222
LASV|NGA|2019|IRR_0065|2019-01-02,LASV|NGA|2019|IRR_0065|2019-01-02,NGA,Ondo,Okeluse,6.784077,5.589279
LASV|NGA|2019|IRR_0066|2019-01-14,LASV|NGA|2019|IRR_0066|2019-01-14,NGA,Edo,Sobe,6.850844,5.777564
LASV|NGA|2019|IRR_0067|2019-02-08,LASV|NGA|2019|IRR_0067|2019-02-08,NGA,Edo,Auchi,7.066667,6.266667
LASV|NGA|2019|IRR_0068|2019-01-08,LASV|NGA|2019|IRR_0068|2019-01-08,NGA,Edo,Sobe,6.850844,5.777564
LASV|NGA|2019|IRR_0070|2019-02-08,LASV|NGA|2019|IRR_0070|2019-02-08,NGA,Benue,Gboko,7.336619,9.002272
LASV|NGA|2019|IRR_0071|2019-01-07,LASV|NGA|2019|IRR_0071|2019-01-07,NGA,Edo,Ekpoma,6.75,6.133333
LASV|NGA|2019|IRR_0072|2019-01-25,LASV|NGA|2019|IRR_0072|2019-01-25,NGA,Edo,Ekpoma,6.75,6.133333
LASV|NGA|2019|IRR_0073|2019-01-21,LASV|NGA|2019|IRR_0073|2019-01-21,NGA,Edo,Auchi,7.066667,6.266667
LASV|NGA|2019|IRR_0074|2019-01-31,LASV|NGA|2019|IRR_0074|2019-01-31,NGA,Edo,Agbede,6.678119,3.51526
LASV|NGA|2019|IRR_0075|2019-02-15,LASV|NGA|2019|IRR_0075|2019-02-15,NGA,Edo,Auchi,7.066667,6.266667
LASV|NGA|2019|IRR_0076|2019-02-05,LASV|NGA|2019|IRR_0076|2019-02-05,NGA,Ondo,Owo,7.19744,5.58653
LASV|NGA|2019|IRR_0077|2019-01-19,LASV|NGA|2019|IRR_0077|2019-01-19,NGA,Edo,Usen,6.733367,5.401827
LASV|NGA|2019|IRR_0078|2019-02-06,LASV|NGA|2019|IRR_0078|2019-02-06,NGA,Ondo,Ugboka,NA,NA
LASV|NGA|2019|IRR_0079|2019-02-04,LASV|NGA|2019|IRR_0079|2019-02-04,NGA,Edo,Auchi,7.066667,6.266667
LASV|NGA|2019|IRR_0080|2019-01-17,LASV|NGA|2019|IRR_0080|2019-01-17,NGA,Edo,Uromi,6.712259,6.329005
LASV|NGA|2019|IRR_0081|2019-02-03,LASV|NGA|2019|IRR_0081|2019-02-03,NGA,Edo,Uromi,6.712259,6.329005
LASV|NGA|2019|IRR_0082|2019-01-17,LASV|NGA|2019|IRR_0082|2019-01-17,NGA,Ondo,Ikare Akoko,7.525829,5.762072
LASV|NGA|2019|IRR_0083|2019-01-11,LASV|NGA|2019|IRR_0083|2019-01-11,NGA,Edo,Ekpoma,6.75,6.133333
LASV|NGA|2019|IRR_0087|2019-01-09,LASV|NGA|2019|IRR_0087|2019-01-09,NGA,Ondo,Ose,NA,NA
LASV|NGA|2019|IRR_0092|2019-01-25,LASV|NGA|2019|IRR_0092|2019-01-25,NGA,Edo,Afuze,6.94089,5.984769
LASV|NGA|2019|IRR_0093|2019-02-15,LASV|NGA|2019|IRR_0093|2019-02-15,NGA,Edo,Esan Central,NA,NA
LASV|NGA|2019|IRR_0096|2019-02-26,LASV|NGA|2019|IRR_0096|2019-02-26,NGA,Edo,Ovia North East,NA,NA
LASV|NGA|2019|IRR_0097|2019-02-24,LASV|NGA|2019|IRR_0097|2019-02-24,NGA,Ondo,Ondo,7.088923,4.799094
LASV|NGA|2019|IRR_0098|2019-03-03,LASV|NGA|2019|IRR_0098|2019-03-03,NGA,Ondo,Owo,7.19744,5.58653
LASV|NGA|2019|IRR_0099|2019-03-01,LASV|NGA|2019|IRR_0099|2019-03-01,NGA,Kogi,Ekirin-Ade,7.839884,5.857344
LASV|NGA|2019|IRR_0100|2019-03-03,LASV|NGA|2019|IRR_0100|2019-03-03,NGA,Ondo,Owo,7.19744,5.58653
LASV|NGA|2019|IRR_0101|2019-02-28,LASV|NGA|2019|IRR_0101|2019-02-28,NGA,Ondo,Owo,7.19744,5.58653
LASV|NGA|2019|IRR_0102|2019-02-28,LASV|NGA|2019|IRR_0102|2019-02-28,NGA,Delta,Asaba,6.197842,6.728467
LASV|NGA|2019|IRR_0103|2019-02-28,LASV|NGA|2019|IRR_0103|2019-02-28,NGA,Edo,Jattu,7.083333,6.283333
LASV|NGA|2019|IRR_0105|2019-02-26,LASV|NGA|2019|IRR_0105|2019-02-26,NGA,Edo,Auchi,7.066667,6.266667
LASV|NGA|2019|IRR_0106|2019-02-28,LASV|NGA|2019|IRR_0106|2019-02-28,NGA,Ondo,Ute,6.849914,5.600172
LASV|NGA|2019|IRR_0107|2019-02-26,LASV|NGA|2019|IRR_0107|2019-02-26,NGA,Edo,Jattu,7.083333,6.283333
LASV|NGA|2019|IRR_0112|2019-03-05,LASV|NGA|2019|IRR_0112|2019-03-05,NGA,Edo,Auchi,7.066667,6.266667
LASV|NGA|2019|IRR_0113|2019-03-06,LASV|NGA|2019|IRR_0113|2019-03-06,NGA,Ondo,Owo,7.19744,5.58653
LASV|NGA|2019|IRR_0114|2019-03-07,LASV|NGA|2019|IRR_0114|2019-03-07,NGA,Edo,Uromi,6.712259,6.329005
MG812631|807987|Human|Liberia|1981,MG812631,LBR,,,NA,NA
MG812632|807978|Human|Liberia|1981,MG812632,LBR,,,NA,NA
MG812639|las806827|Human|Sierra_Leone|1977,MG812639,SLE,Kenema,Gondama,NA,NA
MG812645|806387|Human|Guinea|1981,MG812645,GIN,,,NA,NA
MG812647|las803209|Human|Sierra_Leone|1975,MG812647,SLE,Kailahun,Segbwema,7.997399,-10.950236
MG812650|812673|Human|Liberia|2015,MG812650,LBR,,,NA,NA
MG812653|LF11003|Human|Liberia_Bong|2011-02-20,MG812653,LBR,Bong,Suakoko,6.98986,-9.580031
MG812655|LF11011|Human|Liberia_Bong|2011-04-14,MG812655,LBR,Bong,Jorquelleh,6.99556,-9.47222
MG812657|LF13006|Human|Liberia_Nimba|2013-04-29,MG812657,LBR,Nimba,Saclepea-Mah,NA,NA
MG812658|812337|Human|Liberia|2014,MG812658,LBR,,,NA,NA
MG812661|LF13007|Human|Liberia_Nimba|2013-04-29,MG812661,LBR,Nimba,Saclepea-Mah,NA,NA
MG812663|LF16004|Human|Liberia_Bong|2016-02-26,MG812663,LBR,Bong,Jorquelleh,6.99556,-9.47222
MG812665|LF16016|Human|Liberia_Nimba|2016-04-13,MG812665,LBR,Nimba,Garr bain,7.24306,-8.87194
MG812667|LF17007|Human|Liberia_Nimba|2017-01-09,MG812667,LBR,Nimba,Saclepea-Mah,NA,NA
MG812669|LF17019|Human|Liberia_Bong|2017-05-04,MG812669,LBR,Bong,Jorquelleh,6.99556,-9.47222
MG812670|LF17020|Human|Liberia_Nimba|2017-05-02,MG812670,LBR,Nimba,Saclepea-Mah,NA,NA
MG812673|LF17001|Human|Liberia_Nimba|2017-01-09,MG812673,LBR,Nimba,,NA,NA
MG812677|LF17013|Human|Liberia_Bong|2017-02-13,MG812677,LBR,Bong,Jorquelleh,6.99556,-9.47222
MG812679|811606|Human|Liberia|2010,MG812679,LBR,,,NA,NA
MH053468|ISTH_1546|Human|Nigeria|2016-10-16,MH053468,NGA,Bauchi,,NA,NA
MH053472|ISTH_1604|Human|Nigeria|2016-11-05,MH053472,NGA,Nasarawa,,NA,NA
MH053478|ISTH_0187|Human|Nigeria|2016-01-17,MH053478,NGA,Plateau,,NA,NA
MH053480|ISTH_0789|Human|Nigeria|2015-12-15,MH053480,NGA,Bauchi,,NA,NA
MH053482|ISTH_1541|Human|Nigeria|2016-10-13,MH053482,NGA,Bauchi,,NA,NA
MH053483|ISTH_1174|Human|Nigeria|2016-04-29,MH053483,NGA,Edo,OviaNort,NA,NA
MH053484|ISTH_0702|Human|Nigeria|2016-02-23,MH053484,NGA,Ondo,,NA,NA
MH053485|ISTH_0447|Human|Nigeria|2016-02-02,MH053485,NGA,Edo,EtsakoWe,NA,NA
MH053487|ISTH_1568|Human|Nigeria|2016-10-27,MH053487,NGA,Edo,EtsakoWe,NA,NA
MH053488|ISTH_1250|Human|Nigeria|2016-05-18,MH053488,NGA,Edo,EsanNort,NA,NA
MH053490|ISTH_0314|Human|Nigeria|2016-01-23,MH053490,NGA,Ondo,,NA,NA
MH053493|ISTH_0176|Human|Nigeria|2016-01-17,MH053493,NGA,Ondo,,NA,NA
MH053497|ISTH_0009|Human|Nigeria|2016-01-02,MH053497,NGA,Edo,EtsakoWe,NA,NA
MH053498|ISTH_0736|Human|Nigeria|2015-11-27,MH053498,NGA,Delta,,NA,NA
MH053501|ISTH_1311|Human|Nigeria|2016-06-10,MH053501,NGA,Ebonyi,,NA,NA
MH053502|ISTH_1423|Human|Nigeria|2016-08-16,MH053502,NGA,Anambra,,NA,NA
MH053506|ISTH_1496|Human|Nigeria|2016-09-21,MH053506,NGA,Edo,EsanCent,NA,NA
MH053511|ISTH_0687|Human|Nigeria|2015-11-10,MH053511,NGA,Edo,EtsakoWe,NA,NA
MH053513|ISTH_0547|Human|Nigeria|2015-09-14,MH053513,NGA,Edo,EtsakoWe,NA,NA
MH053518|ISTH_1462|Human|Nigeria|2016-09-04,MH053518,NGA,Ondo,,NA,NA
MH053522|ISTH_1026|Human|Nigeria|2016-04-04,MH053522,NGA,Edo,EsanWest,NA,NA
MH053523|ISTH_0031|Human|NIG|2016-01-06,MH053523,NGA,,,NA,NA
MH053526|ISTH_0759|Human|Nigeria|2016-02-28,MH053526,NGA,Edo,EsanNort,NA,NA
MH053527|ISTH_0543|Human|Nigeria|2016-02-08,MH053527,NGA,Ebonyi,,NA,NA
MH053528|ISTH_0703|Human|Nigeria|2016-02-24,MH053528,NGA,Ondo,,NA,NA
MH053531|ISTH_1207|Human|Nigeria|2016-05-03,MH053531,NGA,Ondo,,NA,NA
MH053533|ISTH_1069|Human|Nigeria|2016-04-13,MH053533,NGA,Edo,EsanWest,NA,NA
MH053536|ISTH_1610|Human|Nigeria|2016-11-07,MH053536,NGA,Edo,EsanSout,NA,NA
MH053537|ISTH_1472|Human|Nigeria|2016-09-13,MH053537,NGA,Ondo,,NA,NA
MH053545|ISTH_0572|Human|Nigeria|2016-02-11,MH053545,NGA,Ondo,,NA,NA
MH053552|ISTH_0777|Human|Nigeria|2016-02-28,MH053552,NGA,Ebonyi,,NA,NA
MH053553|ISTH_0681|Human|Nigeria|2015-11-06,MH053553,NGA,Edo,Etsako Central,NA,NA
MH053554|ISTH_0035|Human|Nigeria|2016-01-06,MH053554,NGA,Edo,EtsakoWe,NA,NA
MH053555|ISTH_0089|Human|Nigeria|2016-01-10,MH053555,NGA,Ondo,,NA,NA
MH053557|ISTH_1306|Human|Nigeria|2016-06-08,MH053557,NGA,Edo,Oredo Edo,NA,NA
MH053560|ISTH_1150|Human|Nigeria|2016-04-25,MH053560,NGA,Ebonyi,,NA,NA
MH053561|ISTH_0701|Human|Nigeria|2016-02-23,MH053561,NGA,Ondo,,NA,NA
MH053567|ISTH_0133|Human|Nigeria|2016-01-14,MH053567,NGA,Anambra,,NA,NA
MH053572|ISTH_0565|Human|Nigeria|2016-02-11,MH053572,NGA,Ebonyi,,NA,NA
MH053573|ISTH_0543|Human|Nigeria|2015-09-14,MH053573,NGA,Edo,EsanWest,NA,NA
MH053574|ISTH_0821|Human|Nigeria|2015-12-27,MH053574,NGA,Edo,EtsakoWe,NA,NA
MH053575|ISTH_1006|Human|Nigeria|2016-03-24,MH053575,NGA,Ondo,,NA,NA
MH053577|ISTH_1591|Human|Nigeria|2016-11-02,MH053577,NGA,Edo,EtsakoWe,NA,NA
MH053578|ISTH_0141|Human|Nigeria|2016-01-14,MH053578,NGA,Edo,Oredo Edo,NA,NA
MH053580|ISTH_1070|Human|Nigeria|2016-04-13,MH053580,NGA,Edo,Ikpoba-Okha,NA,NA
MH053582|ISTH_0199|Human|Nigeria|2016-01-18,MH053582,NGA,Edo,EtsakoWe,NA,NA
MH053584|ISTH_0779|Human|Nigeria|2016-02-29,MH053584,NGA,Ebonyi,,NA,NA
MH053588|ISTH_0919|Human|Nigeria|2016-03-16,MH053588,NGA,Ondo,,NA,NA
MH053589|ISTH_1609|Human|Nigeria|2016-11-01,MH053589,NGA,Bauchi,,NA,NA
MH157030|ISTH_0998|Human|Nigeria|2018-02-13,MH157030,NGA,Edo,Egor,NA,NA
MH157044|ISTH_0541|Human|Nigeria|2018-02-01,MH157044,NGA,Edo,EtsakoWe,NA,NA
MH157046|ISTH_0026|Human|Nigeria|2018-01-07,MH157046,NGA,Edo,EsanWest,NA,NA
MH215279|LF18001|Human|Liberia_Bong|2018-01-10,MH215279,LBR,Bong,,NA,NA
MH215281|LF18002|Human|Liberia_Nimba|2018-01-10,MH215281,GIN,Yomou,,NA,NA
MH215283|LF18037|Human|Liberia_Nimba|2018-02-13,MH215283,LBR,Nimba,,NA,NA
MH215285|LF18040|Human|Liberia_Monsterrado|2018-03-02,MH215285,LBR,Montserrado,,NA,NA
MH215287|LF18041|Human|Liberia_Monsterrado|2018-03-03,MH215287,LBR,Montserrado,,NA,NA
MH215289|LF18042|Human|Liberia_Nimba|2018-03-01,MH215289,LBR,Nimba,,NA,NA
MH732623|GUIN-1739-Mn-2018|Mastomys_natalensis|Guinea|2018,MH732623,GIN,Nzerekore,,7.758615,-8.815928
MH887755|LASV0194-EDO-2018|Human|Nigeria|2018-02-17,MH887755,NGA,Edo,EsanNort,NA,NA
MH887756|LASV0151-EDO-2018|Human|Nigeria|2018-02-02,MH887756,NGA,Edo,EtsakoWe,NA,NA
MH887758|LASV0096-ONDO-2017|Human|Nigeria|2017-09-18,MH887758,NGA,Ondo,,NA,NA
MH887760|LASV0212-EDO-2018|Human|Nigeria|2018-03-11,MH887760,NGA,Edo,EtsakoWe,NA,NA
