segment_S,accession_S,country,admin1,location,latitude,longitude
LASV|NGA|2019|IRR_0072|2019-01-25,LASV|NGA|2019|IRR_0072|2019-01-25,NGA,Edo,Ekpoma,6.75,6.133333
LASV|NGA|2019|IRR_0073|2019-01-21,LASV|NGA|2019|IRR_0073|2019-01-21,NGA,Edo,Auchi,7.066667,6.266667
LASV|NGA|2019|IRR_0074|2019-01-31,LASV|NGA|2019|IRR_0074|2019-01-31,NGA,Edo,Agbede,6.678119,3.51526
LASV|NGA|2019|IRR_0075|2019-02-15,LASV|NGA|2019|IRR_0075|2019-02-15,NGA,Edo,Auchi,7.066667,6.266667
LASV|NGA|2019|IRR_0076|2019-02-05,LASV|NGA|2019|IRR_0076|2019-02-05,NGA,Ondo,Owo,7.19744,5.58653
LASV|NGA|2019|IRR_0077|2019-01-19,LASV|NGA|2019|IRR_0077|2019-01-19,NGA,Edo,Usen,6.733367,5.401827
LASV|NGA|2019|IRR_0079|2019-02-04,LASV|NGA|2019|IRR_0079|2019-02-04,NGA,Edo,Auchi,7.066667,6.266667
LASV|NGA|2019|IRR_0080|2019-01-17,LASV|NGA|2019|IRR_0080|2019-01-17,NGA,Edo,Uromi,6.712259,6.329005
LASV|NGA|2019|IRR_0081|2019-02-03,LASV|NGA|2019|IRR_0081|2019-02-03,NGA,Edo,Uromi,6.712259,6.329005
LASV|NGA|2019|IRR_0082|2019-01-17,LASV|NGA|2019|IRR_0082|2019-01-17,NGA,Ondo,Ikare Akoko,7.525829,5.762072
LASV|NGA|2019|IRR_0083|2019-01-11,LASV|NGA|2019|IRR_0083|2019-01-11,NGA,Edo,Ekpoma,6.75,6.133333
LASV|NGA|2019|IRR_0092|2019-01-25,LASV|NGA|2019|IRR_0092|2019-01-25,NGA,Edo,Afuze,6.94089,5.984769
LASV|NGA|2019|IRR_0097|2019-02-24,LASV|NGA|2019|IRR_0097|2019-02-24,NGA,Ondo,Ondo,7.088923,4.799094
LASV|NGA|2019|IRR_0098|2019-03-03,LASV|NGA|2019|IRR_0098|2019-03-03,NGA,Ondo,Owo,7.19744,5.58653
LASV|NGA|2019|IRR_0099|2019-03-01,LASV|NGA|2019|IRR_0099|2019-03-01,NGA,Kogi,Ekirin-Ade,7.839884,5.857344
LASV|NGA|2019|IRR_0100|2019-03-03,LASV|NGA|2019|IRR_0100|2019-03-03,NGA,Ondo,Owo,7.19744,5.58653
LASV|NGA|2019|IRR_0101|2019-02-28,LASV|NGA|2019|IRR_0101|2019-02-28,NGA,Ondo,Owo,7.19744,5.58653
LASV|NGA|2019|IRR_0102|2019-02-28,LASV|NGA|2019|IRR_0102|2019-02-28,NGA,Delta,Asaba,6.197842,6.728467
LASV|NGA|2019|IRR_0103|2019-02-28,LASV|NGA|2019|IRR_0103|2019-02-28,NGA,Edo,Jattu,7.083333,6.283333
LASV|NGA|2019|IRR_0105|2019-02-26,LASV|NGA|2019|IRR_0105|2019-02-26,NGA,Edo,Auchi,7.066667,6.266667
LASV|NGA|2019|IRR_0106|2019-02-28,LASV|NGA|2019|IRR_0106|2019-02-28,NGA,Ondo,Ute,6.849914,5.600172
LASV|NGA|2019|IRR_0107|2019-02-26,LASV|NGA|2019|IRR_0107|2019-02-26,NGA,Edo,Jattu,7.083333,6.283333
LASV|NGA|2019|IRR_0112|2019-03-05,LASV|NGA|2019|IRR_0112|2019-03-05,NGA,Edo,Auchi,7.066667,6.266667
LASV|NGA|2019|IRR_0113|2019-03-06,LASV|NGA|2019|IRR_0113|2019-03-06,NGA,Ondo,Owo,7.19744,5.58653
LASV|NGA|2019|IRR_0114|2019-03-07,LASV|NGA|2019|IRR_0114|2019-03-07,NGA,Edo,Uromi,6.712259,6.329005
MF990888|201600568|Human|TGO|2016-03-12,MF990888,TGO,Savanes,Sansanne-Mango ,10.355068,0.474579
MG812647|las803209|Human|Sierra_Leone|1975,MG812647,SLE,Kailahun,Segbwema,7.997399,-10.950236
MG812653|LF11003|Human|Liberia_Bong|2011-02-20,MG812653,LBR,Bong,Suakoko,6.98986,-9.580031
MG812655|LF11011|Human|Liberia_Bong|2011-04-14,MG812655,LBR,Bong,Jorquelleh,6.99556,-9.47222
MG812663|LF16004|Human|Liberia_Bong|2016-02-26,MG812663,LBR,Bong,Jorquelleh,6.99556,-9.47222
MG812665|LF16016|Human|Liberia_Nimba|2016-04-13,MG812665,LBR,Nimba,Garr bain,7.24306,-8.87194
MG812669|LF17019|Human|Liberia_Bong|2017-05-04,MG812669,LBR,Bong,Jorquelleh,6.99556,-9.47222
MG812677|LF17013|Human|Liberia_Bong|2017-02-13,MG812677,LBR,Bong,Jorquelleh,6.99556,-9.47222
MH732623|GUIN-1739-Mn-2018|Mastomys_natalensis|Guinea|2018,MH732623,GIN,Nzerekore,,7.758615,-8.815928
MH887876|LASV0153-EDO-2018|Human|Nigeria|2018-02-04,MH887876,NGA,Edo,Ehor,6.615948,5.986347
MH887880|LASV0154-TARABA-2018|Human|Nigeria|2018-02-04,MH887880,NGA,Taraba,Jalingo,8.89369,11.35765
LASV_NGA_2012_IRR_010_NGA-Delta_Asaba_Hs_2012-05-28,MK107898,NGA,Delta,Asaba,6.197842,6.728467
LASV_NGA_2013_IRR_014_NGA-Bauchi_Bauchi_Hs_2013-11-23,MK107899,NGA,Bauchi,Bauchi,10.314159,9.846282
LASV_NGA_2013_IRR_016_NGA-Bauchi_Bauchi_Hs_2013-12-08,MK107900,NGA,Bauchi,Bauchi,10.314159,9.846282
LASV_NGA_2013_IRR_008_NGA-Taraba_Jalingo_Hs_2013-03-06,MK107901,NGA,Taraba,Jalingo,8.89369,11.35765
LASV_NGA_2014_IRR_005_NGA-Ebonyi_Abakaliki_Hs_2014-05-14,MK107902,NGA,Ebonyi,Abakaliki,6.333333,8.1
LASV_NGA_2014_IRR_010_NGA-Ondo_Okeluse_Hs_2014-05-17,MK107907,NGA,Ondo,Okeluse,6.784077,5.589279
LASV_NGA_2014_IRR_011_NGA-Ondo_Okeluse_Hs_2014-08-01,MK107908,NGA,Ondo,Okeluse,6.784077,5.589279
LASV_NGA_2014_IRR_012_NGA-Ondo_Ifon_Hs_2014-08-10,MK107909,NGA,Ondo,Ifon,6.926767,5.773787
LASV_NGA_2014_IRR_002_NGA-Nassarawa_Lafia_Hs_2014-01-20,MK107910,NGA,Nassarawa,Lafia,8.49575,8.52155
LASV_NGA_2015_IRR_009_NGA-Bauchi_Mbal_Hs_2015-04-25,MK107911,NGA,Bauchi,Mbal,9.595820427,9.617159843
LASV_NGA_2015_IRR_008_NGA-Bauchi_Alkaleri_Hs_2015-04-10,MK107912,NGA,Bauchi,Alkaleri,10.26878,10.33279
LASV_NGA_2015_IRR_014_NGA-Nassarawa_Agyaragu_Hs_2015-12-30,MK107914,NGA,Nassarawa,Agyaragu,8.4,8.55
LASV_NGA_2015_IRR_011_NGA-Ondo_Owo_Hs_2015-09-16,MK107915,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2015_IRR_012_NGA-Ondo_Ifon_Hs_2015-11-06,MK107916,NGA,Ondo,Ifon,6.926767,5.773787
LASV_NGA_2016_IRR_012_NGA-Bauchi_TafawaBalewa_Hs_2016-01-25,MK107917,NGA,Bauchi,TafawaBalewa,9.755908,9.553992
LASV_NGA_2016_IRR_014_NGA-Bauchi_Alkaleri_Hs_2016-01-28,MK107918,NGA,Bauchi,Alkaleri,10.26878,10.33279
LASV_NGA_2016_IRR_019_NGA-Bauchi_LimanKatagum_Hs_2016-01-12,MK107919,NGA,Bauchi,LimanKatagum,10.093735,9.767931
LASV_NGA_2016_IRR_028_NGA-Bauchi_SabonGari_Hs_2016-02-29,MK107920,NGA,Bauchi,SabonGari,10.675453,9.122348
LASV_NGA_2016_IRR_025_NGA-Benue_Oiji_Hs_2016-02-26,MK107921,NGA,Benue,Oiji,7.565864,7.917972
LASV_NGA_2016_IRR_007_NGA-AkwaIbom_Uyo_Hs_2016-01-18,MK107922,NGA,AkwaIbom,Uyo,5.033333,7.916667
LASV_NGA_2016_IRR_018_NGA-Ebonyi_Ikwo_Hs_2016-02-09,MK107923,NGA,Ebonyi,Ikwo,6.0767,8.0701
LASV_NGA_2016_IRR_006_NGA-Ekiti_IdoEkiti_Hs_2016-01-14,MK107927,NGA,Ekiti,IdoEkiti,7.845422,5.182916
LASV_NGA_2016_IRR_013_NGA-Imo_Owerri_Hs_2016-01-27,MK107928,NGA,Imo,Owerri,5.485,7.035
LASV_NGA_2016_IRR_023_NGA-Kaduna_Kaduna_Hs_2016-02-23,MK107929,NGA,Kaduna,Kaduna,10.523056,7.440278
LASV_NGA_2016_IRR_016_NGA-Nassarawa_Kwarra_Hs_2016-02-06,MK107930,NGA,Nassarawa,Kwarra,8.325363,8.450158
LASV_NGA_2016_IRR_008_NGA-Nassarawa_Lafia_Hs_2016-01-20,MK107931,NGA,Nassarawa,Lafia,8.49575,8.52155
LASV_NGA_2016_IRR_015_NGA-Nassarawa_Lafia_Hs_2016-02-03,MK107933,NGA,Nassarawa,Lafia,8.49575,8.52155
LASV_NGA_2016_IRR_032_NGA-Nassarawa_Lafia_Hs_2016-03-13,MK107934,NGA,Nassarawa,Lafia,8.49575,8.52155
LASV_NGA_2016_IRR_020_NGA-Nassarawa_Lafia_Hs_2016-02-15,MK107935,NGA,Nassarawa,Lafia,8.49575,8.52155
LASV_NGA_2016_IRR_017_NGA-Ondo_Ifon_Hs_2016-02-06,MK107936,NGA,Ondo,Ifon,6.926767,5.773787
LASV_NGA_2016_IRR_033_NGA-Ondo_Ondo_Hs_2016-03-14,MK107937,NGA,Ondo,Ondo,7.088923,4.799094
LASV_NGA_2016_IRR_029_NGA-Ondo_Owo_Hs_2016-03-01,MK107938,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2016_IRR_009_NGA-Plateau_Shendam_Hs_2016-01-20,MK107939,NGA,Plateau,Shendam,8.87931,9.53879
LASV_NGA_2016_IRR_003_NGA-Plateau_Kumbul_Hs_2016-01-04,MK107940,NGA,Plateau,Kumbul,9.383,9.133
LASV_NGA_2016_IRR_010_NGA-Taraba_Kwesati_Hs_2016-01-22,MK107941,NGA,Taraba,Kwesati,7.213958,10.183256
LASV_NGA_2016_IRR_004_NGA-Taraba_Takun_Hs_2016-01-05,MK107942,NGA,Taraba,Takun,7.251211,9.976395
LASV_NGA_2013_IRR_015_NGA-Bauchi_Bauchi_Hs_2013-12-04,MK107945,NGA,Bauchi,Bauchi,10.314159,9.846282
LASV_NGA_2013_IRR_011_NGA-Rivers_Obio-Akpor_Hs_2013-03-18,MK107946,NGA,Rivers,Obio-Akpor,4.869632,7.019002
LASV_NGA_2014_IRR_004_NGA-Ondo_Okeluse_Hs_2014-05-08,MK107948,NGA,Ondo,Okeluse,6.784077,5.589279
LASV_NGA_2015_IRR_015_NGA-Nassarawa_Lafia_Hs_2015-12-30,MK107949,NGA,Nassarawa,Lafia,8.49575,8.52155
LASV_NGA_2015_IRR_006_NGA-Ondo_Ifon_Hs_2015-02-22,MK107950,NGA,Ondo,Ifon,6.926767,5.773787
LASV_NGA_2015_IRR_001_NGA-Plateau_Buji_Hs_2015-01-08,MK107951,NGA,Plateau,Buji,10.0727,8.9341
LASV_NGA_2015_IRR_007_NGA-Taraba_Jalingo_Hs_2015-02-25,MK107952,NGA,Taraba,Jalingo,8.89369,11.35765
LASV_NGA_2016_IRR_005_NGA-Bauchi_Bundot_Hs_2016-01-08,MK107953,NGA,Bauchi,Bundot,10.006978,9.544584
LASV_NGA_2016_IRR_031_NGA-Bauchi_Mbal_Hs_2016-03-11,MK107954,NGA,Bauchi,Mbal,9.595820427,9.617159843
LASV_NGA_2016_IRR_022_NGA-Kogi_Idah_Hs_2016-02-20,MK107955,NGA,Kogi,Idah,7.11365,6.74345
LASV_NGA_2016_IRR_024_NGA-Ondo_Irun_Hs_2016-02-24,MK107956,NGA,Ondo,Irun,7.579115,5.696218
LASV_NGA_2012_IRR_001_NGA-Taraba_Jalingo_Hs_2012-02-08,MK107958,NGA,Taraba,Jalingo,8.89369,11.35765
LASV_NGA_2012_IRR_003_NGA-Taraba_Jalingo_Hs_2012-02-10,MK107960,NGA,Taraba,Jalingo,8.89369,11.35765
LASV_NGA_2013_IRR_005_NGA-Ebonyi_Abakaliki_Hs_2013-01-25,MK107961,NGA,Ebonyi,Abakaliki,6.333333,8.1
LASV_NGA_2013_IRR_007_NGA-Enugu_Enugu_Hs_2013-02-03,MK107962,NGA,Enugu,Enugu,6.452667,7.510333
LASV_NGA_2013_IRR_001_NGA-Ondo_Imoru_Hs_2013-01-16,MK107963,NGA,Ondo,Imoru,6.87224,5.75412
LASV_NGA_2013_IRR_006_NGA-Ondo_Ifon_Hs_2013-01-30,MK107964,NGA,Ondo,Ifon,6.926767,5.773787
LASV_NGA_2013_IRR_002_NGA-Benue_Makurdi_Hs_2013-01-17,MK107965,NGA,Benue,Makurdi,7.732152,8.539144
LASV_NGA_2012_IRR_006_NGA-Rivers_PortHarcourt_Hs_2012-02-21,MK107967,NGA,Rivers,PortHarcourt,4.77149,7.01435
LASV_NGA_2013_IRR_003_NGA-Nassarawa_Lafia_Hs_2013-01-18,MK107968,NGA,Nassarawa,Lafia,8.49575,8.52155
LASV_NGA_2013_IRR_004_NGA-Plateau_Bukuru_Hs_2013-01,MK107970,NGA,Plateau,Bukuru,9.8,8.866667
LASV_NGA_2012_IRR_009_NGA-Kogi_Iyano_Hs_2012-04-12,MK107972,NGA,Kogi,Iyano,6.797072,6.664688
LASV_NGA_2012_IRR_007_NGA-Nassarawa_Lafia_Hs_2012-02-27,MK107973,NGA,Nassarawa,Lafia,8.49575,8.52155
LASV_NGA_2013_IRR_010_NGA-Bauchi_Bauchi_Hs_2013-03-10,MK107974,NGA,Bauchi,Bauchi,10.314159,9.846282
LASV_NGA_2013_IRR_013_NGA-Plateau_Jos_Hs_2013-02-27,MK107975,NGA,Plateau,Jos,9.916667,8.890278
LASV_NGA_2013_IRR_012_NGA-Rivers_Ohio-Akpor_Hs_2013-04-11,MK107976,NGA,Rivers,Ohio-Akpor,4.865528,7.013852
LASV_NGA_2015_IRR_002_NGA-Bauchi_Bauchi_Hs_2015-01-08,MK107978,NGA,Bauchi,Bauchi,10.314159,9.846282
LASV_NGA_2015_IRR_004_NGA-Bauchi_Bauchi_Hs_2015-01-18,MK107979,NGA,Bauchi,Bauchi,10.314159,9.846282
LASV_NGA_2015_IRR_013_NGA-Bauchi_Dass_Hs_2015-12-17,MK107980,NGA,Bauchi,Dass,9.99934,9.51518
LASV_NGA_2015_IRR_005_NGA-Kaduna_Zaria_Hs_2015-01-28,MK107981,NGA,Kaduna,Zaria,11.08477,7.68839
LASV_NGA_2015_IRR_003_NGA-Plateau_Vom_Hs_2015-01-12,MK107982,NGA,Plateau,Vom,9.737692,8.808975
LASV_NGA_2014_IRR_001_NGA-Edo_NA_Hs_2014-01-25,MK117846,NGA,Edo,NA,6.75,6.221953
LASV_NGA_2016_IRR_001_NGA-Edo_NA_Hs_2016-01-04,MK117847,NGA,Edo,NA,6.75,6.221953
LASV_NGA_2016_IRR_002_NGA-Edo_NA_Hs_2016-02-15,MK117848,NGA,Edo,NA,6.75,6.221953
LASV_NGA_2017_IRR_001_NGA-Nassarawa_NA_Hs_2017-01-24,MK117849,NGA,Nassarawa,NA,8.49575,8.52155
LASV_NGA_2017_IRR_003_NGA-Edo_NA_Hs_2017-04-03,MK117850,NGA,Edo,NA,6.75,6.221953
LASV_NGA_2017_IRR_004_NGA-Edo_Uzairue_Hs_2017,MK117851,NGA,Edo,Uzairue,7.088383,6.290372
LASV_NGA_2017_IRR_005_NGA-Edo_Okeluse_Hs_2017-01-16,MK117948,NGA,Ondo,Okeluse,6.784077,5.589279
LASV_NGA_2017_IRR_006_NGA-Ondo_Owo_Hs_2017-01-19,MK117949,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2017_IRR_014_NGA-Ondo_Owo_Hs_2017-04-28,MK117951,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2018_IRR_001_NGA-Bauchi_LimanKatagum_Hs_2018-01-02,MK117952,NGA,Bauchi,LimanKatagum,10.093735,9.767931
LASV_NGA_2018_IRR_002_NGA-Edo_Ogwa_Hs_2018-01-07,MK117953,NGA,Edo,Ogwa,6.505376,6.207318
LASV_NGA_2018_IRR_003_NGA-Ondo_Owo_Hs_2018-01-07,MK117954,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2018_IRR_006_NGA-Edo_Auchi_Hs_2018-01-09,MK117956,NGA,Edo,Auchi,7.066667,6.266667
LASV_NGA_2018_IRR_008_NGA-Ondo_IjebuOwo_Hs_2018-01-11,MK117957,NGA,Ondo,IjebuOwo,7.182869,5.581471
LASV_NGA_2018_IRR_010_NGA-Ondo_Owo_Hs_2018-01-12,MK117959,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2018_IRR_011_NGA-Ebonyi_Amauro_Hs_2018-01-13,MK117960,NGA,Ebonyi,Amauro,5.967,7.867
LASV_NGA_2018_IRR_014_NGA-Ondo_Owo_Hs_2018-01-15,MK117962,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2018_IRR_015_NGA-Ondo_Owo_Hs_2018-01-16,MK117963,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2018_IRR_017_NGA-Ondo_Owo_Hs_2018-01-15,MK117964,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2018_IRR_019_NGA-Ondo_Owo_Hs_2018-01-17,MK117965,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2018_IRR_020_NGA-Ondo_Owo_Hs_2018-01-17,MK117966,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2018_IRR_021_NGA-Nassarawa_Keffi_Hs_2018-01-18,MK117967,NGA,Nassarawa,Keffi,8.84538,7.87839
LASV_NGA_2018_IRR_022_NGA-Kogi_Lokoja_Hs_2018-01-17,MK117968,NGA,Kogi,Lokoja,7.80207,6.74365
LASV_NGA_2018_IRR_023_NGA-Edo_Uzebba_Hs_2018-01-18,MK117969,NGA,Edo,Uzebba,6.997077,5.904454
LASV_NGA_2018_IRR_024_NGA-Edo_Agenegbode_Hs_2018-01-19,MK117970,NGA,Edo,Agenegbode,7.098654,6.678859
LASV_NGA_2018_IRR_025_NGA-Imo_Orlu_Hs_2018-01-19,MK117971,NGA,Imo,Orlu,5.79449,7.03589
LASV_NGA_2018_IRR_031_NGA-Edo_Uromi_Hs_2018-01-24,MK117972,NGA,Edo,Uromi,6.712259,6.329005
LASV_NGA_2018_IRR_033_NGA-Edo_Jattu_Hs_2018-01-25,MK117973,NGA,Edo,Jattu,7.083333,6.283333
LASV_NGA_2018_IRR_034_NGA-Ebonyi_Iboko_Hs_2018-01-25,MK117974,NGA,Ebonyi,Iboko,6.556183,8.303293
LASV_NGA_2018_IRR_035_NGA-Ebonyi_Okposi-Okwa_Hs_2018-01-23,MK117975,NGA,Ebonyi,Okposi-Okwa,6.032415,7.850118
LASV_NGA_2018_IRR_036_NGA-Edo_Ekpoma_Hs_2018-01-26,MK117976,NGA,Edo,Ekpoma,6.75,6.133333
LASV_NGA_2018_IRR_037_NGA-Edo_Ubiaja_Hs_2018-01-26,MK117977,NGA,Edo,Ubiaja,6.659722,6.382222
LASV_NGA_2018_IRR_038_NGA-Ondo_Akure_Hs_2018-01-26,MK117978,NGA,Ondo,Akure,7.25,5.195
LASV_NGA_2018_IRR_042_NGA-Anambra_Nzam_Hs_2018-01-29,MK117979,NGA,Anambra,Nzam,6.452245,6.728375
LASV_NGA_2018_IRR_044_NGA-Ebonyi_AgbajaAzumili_Hs_2018-01-30,MK117980,NGA,Ebonyi,AgbajaAzumili,6.340038,8.129261
LASV_NGA_2018_IRR_046_NGA-Edo_Ekpoma_Hs_2018-02-05,MK117982,NGA,Edo,Ekpoma,6.75,6.133333
LASV_NGA_2018_IRR_047_NGA-Ondo_Owo_Hs_2018-02-05,MK117983,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2018_IRR_048_NGA-Ondo_Owo_Hs_2018-02-04,MK117984,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2018_IRR_050_NGA-Ondo_Ifon_Hs_2018-02-05,MK117985,NGA,Ondo,Ifon,6.926767,5.773787
LASV_NGA_2018_IRR_051_NGA-Edo_Uromi_Hs_2018-02-06,MK117986,NGA,Edo,Uromi,6.712259,6.329005
LASV_NGA_2018_IRR_052_NGA-Ondo_Owo_Hs_2018-02-07,MK117987,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2018_IRR_053_NGA-Edo_Uromi_Hs_2018-02-08,MK117988,NGA,Edo,Uromi,6.712259,6.329005
LASV_NGA_2018_IRR_054_NGA-Bauchi_Kufai_Hs_2018-02-04,MK117989,NGA,Bauchi,Kufai,9.983,9.233
LASV_NGA_2018_IRR_056_NGA-Ondo_Owo_Hs_2018-02-09,MK117990,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2018_IRR_057_NGA-Ondo_Owo_Hs_2018-02-09,MK117991,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2018_IRR_060_NGA-Ebonyi_Isiama_Hs_2018-02-03,MK117992,NGA,Ebonyi,Isiama,6.065463,7.81309
LASV_NGA_2018_IRR_061_NGA-Ebonyi_Abakaliki_Hs_2018-02-07,MK117993,NGA,Ebonyi,Abakaliki,6.333333,8.1
LASV_NGA_2018_IRR_063_NGA-Ebonyi_Amogwe_Hs_2018-02-07,MK117994,NGA,Ebonyi,Amogwe,6.1878,8.1189
LASV_NGA_2018_IRR_064_NGA-Ebonyi_Abakaliki_Hs_2018-02-03,MK117995,NGA,Ebonyi,Abakaliki,6.333333,8.1
LASV_NGA_2018_IRR_066_NGA-Edo_Auchi_Hs_2018-02-10,MK117997,NGA,Edo,Auchi,7.066667,6.266667
LASV_NGA_2018_IRR_071_NGA-Ondo_Ifon_Hs_2018-02-11,MK117998,NGA,Ondo,Ifon,6.926767,5.773787
LASV_NGA_2018_IRR_072_NGA-Ondo_Owo_Hs_2018-02-12,MK117999,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2018_IRR_073_NGA-Anambra_Ode-Nzam_Hs_2018-02-12,MK118000,NGA,Anambra,Ode-Nzam,6.452608,6.726605
LASV_NGA_2018_IRR_074_NGA-Edo_Sobe_Hs_2018-02-12,MK118001,NGA,Edo,Sobe,6.850844,5.777564
LASV_NGA_2018_IRR_075_NGA-Edo_BeninCity_Hs_2018-02-12,MK118002,NGA,Edo,BeninCity,6.333333,5.622222
LASV_NGA_2018_IRR_077_NGA-Edo_Ubunmwonde_Hs_2018-02-12,MK118003,NGA,Edo,Ubunmwonde,6.479748,5.898933
LASV_NGA_2018_IRR_078_NGA-Edo_Auchi_Hs_2018-02-12,MK118004,NGA,Edo,Auchi,7.066667,6.266667
LASV_NGA_2018_IRR_079_NGA-Edo_Uromi_Hs_2018-02-12,MK118005,NGA,Edo,Uromi,6.712259,6.329005
LASV_NGA_2018_IRR_080_NGA-Edo_Ekpoma_Hs_2018-02-13,MK118006,NGA,Edo,Ekpoma,6.75,6.133333
LASV_NGA_2018_IRR_082_NGA-Ondo_Owo_Hs_2018-02-13,MK118007,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2018_IRR_083_NGA-Ondo_Owo_Hs_2018-02-13,MK118008,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2018_IRR_084_NGA-Ondo_Owo_Hs_2018-02-13,MK118009,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2018_IRR_085_NGA-Edo_Sabongida-Ora_Hs_2018-02-14,MK118010,NGA,Edo,Sabongida-Ora,6.947775,5.91429
LASV_NGA_2018_IRR_086_NGA-Bauchi_Wandi_Hs_2018-02-08,MK118011,NGA,Bauchi,Wandi,9.960813,9.502202
LASV_NGA_2018_IRR_091_NGA-Edo_Afowa_Hs_2018-02-15,MK118013,NGA,Edo,Afowa,7.113571,6.327094
LASV_NGA_2018_IRR_092_NGA-Ondo_Owo_Hs_2018-02-15,MK118014,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2018_IRR_093_NGA-Ondo_Owo_Hs_2018-02-15,MK118015,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2018_IRR_095_NGA-Ekiti_Ado-Ekiti_Hs_2018-02-15,MK118016,NGA,Ekiti,Ado-Ekiti,7.62692,5.21561
LASV_NGA_2018_IRR_096_NGA-Delta_Asaba_Hs_2018-02-17,MK118017,NGA,Delta,Asaba,6.197842,6.728467
LASV_NGA_2018_IRR_099_NGA-Ebonyi_UmunwaguIdembia_Hs_2018-02-15,MK118018,NGA,Ebonyi,UmunwaguIdembia,6.128725,8.00679
LASV_NGA_2018_IRR_101_NGA-Ebonyi_Abakaliki_Hs_2018-02-12,MK118020,NGA,Ebonyi,Abakaliki,6.333333,8.1
LASV_NGA_2018_IRR_103_NGA-Edo_Uromi_Hs_2018-02-18,MK118021,NGA,Edo,Uromi,6.712259,6.329005
LASV_NGA_2018_IRR_110_NGA-Edo_Iyamho_Hs_2018-02-20,MK118023,NGA,Edo,Iyamho,7.218593,6.334514
LASV_NGA_2018_IRR_114_NGA-Edo_Ekpoma_Hs_2018-02-21,MK118024,NGA,Edo,Ekpoma,6.75,6.133333
LASV_NGA_2018_IRR_117_NGA-Edo_Afuze_Hs_2018-02-24,MK118026,NGA,Edo,Afuze,6.94089,5.984769
LASV_NGA_2018_IRR_119_NGA-Edo_Auchi_Hs_2018-02-25,MK118027,NGA,Edo,Auchi,7.066667,6.266667
LASV_NGA_2018_IRR_120_NGA-Edo_Ehor_Hs_2018-02-25,MK118028,NGA,Edo,Ehor,6.615948,5.986347
LASV_NGA_2018_IRR_121_NGA-Edo_Uhiele_Hs_2018-02-26,MK118029,NGA,Edo,Uhiele,6.713854,6.154398
LASV_NGA_2018_IRR_126_NGA-Ondo_Ute_Hs_2018-02-28,MK118030,NGA,Ondo,Ute,6.849914,5.600172
LASV_NGA_2018_IRR_131_NGA-Edo_BeninCity_Hs_2018-03-01,MK118031,NGA,Edo,BeninCity,6.333333,5.622222
LASV_NGA_2018_IRR_133_NGA-Kogi_Idah_Hs_2018-03-02,MK118032,NGA,Kogi,Idah,7.11365,6.74345
LASV_NGA_2018_IRR_135_NGA-Edo_Ekpoma_Hs_2018-03-05,MK118033,NGA,Edo,Ekpoma,6.75,6.133333
LASV_NGA_2018_IRR_136_NGA-Bauchi_Lukshi_Hs_2018-03-05,MK118034,NGA,Bauchi,Lukshi,10.03284,9.386606
LASV_NGA_2018_IRR_137_NGA-Edo_Uromi_Hs_2018-03-08,MK118035,NGA,Edo,Uromi,6.712259,6.329005
LASV_NGA_2018_IRR_140_NGA-Ondo_Akure_Hs_2018-02-23,MK118037,NGA,Ondo,Akure,7.25,5.195
LASV_NGA_2018_IRR_141_NGA-Kogi_Idah_Hs_2018-02-23,MK118038,NGA,Kogi,Idah,7.11365,6.74345
LASV_NGA_2018_IRR_142_NGA-Edo_Uromi_Hs_2018-03-09,MK118039,NGA,Edo,Uromi,6.712259,6.329005
MK656414|LASV_3604|Mn|CIV|2015-8-28,MK656414,CIV,,,9.29,5.42
MK656415|LASV_3609|Mn|CIV|2015-8-28,MK656415,CIV,,,9.29,5.42
MK656416LASV_3625|Mn|CIV|2015-8-29,MK656416,CIV,,,9.29,5.42
MK656417|LASV_3629|Mn|CIV|2015-8-29,MK656417,CIV,,,9.29,5.42
MK656418|LASV_3630|Mn|CIV|2015-8-29,MK656418,CIV,,,9.29,5.42
MK656419|LASV_R124|Mn|CIV|2013-8-20,MK656419,CIV,,,9.29,5.44
MK656420|LASV_R132|Mn|CIV|2013-8-22,MK656420,CIV,,,9.29,5.44
